ward_code,ward_name,Borough,Zone,mode_share,PTAL_bus2015,PTAL_LUL2015,PTAL_rail2015,PTAL_tram2015,PTAL_AI2015,speed_weekday_allday,speed_weekday_AM,speed_weekday_IN,change_weekday_allday,change_weekday_AM,change_weekday_IN,weekday_boardings_allday,weekend_boardings_ratio,alightings_boardings_ratio,2013_population,pop_0to15_perc,pop_16to64_perc,pop_65plus_perc,area_km,2013_pop_density,2014_med_house_price,2014_mean_income,2011_cars_own_density,2011_cars_per_household,2011_ethnic_white,2011_ethnic_mixed,2011_ethnic_asian,2011_ethnic_black
E05000294,Kenton East,Harrow,Outer,0.108250632,5.042746465,0.823961062,0,0,5.866707527,20.67791084,19.5800852,20.67366635,-0.869513976,0.204201415,-0.161068859,13400.223,79.88422844,62.40873726,11398,17.82608696,68.69565217,13.04347826,1.27926,8909.8385,380000,32498.13983,3274.549349,1.20616182,25.96946833,2.868924373,59.2647833,6.755571153
E05000093,Kenton,Brent,Outer,0.060203785,4.203738196,2.080906184,0.517059729,0,6.801704108,19.04651494,17.2845216,18.08113017,-0.720314323,-0.837744503,-0.926869087,26007.01285,84.04537719,157.4155487,12372,16.06425703,65.86345382,17.67068273,2.24315,5515.458173,440000,58672.45495,2331.096895,1.352560786,29.46168768,2.449078565,56.7733592,5.011315875
E05000139,Kentish Town,Camden,Inner,0.138359606,9.940493253,7.295073514,4.925516842,0,22.16108361,14.88044134,13.30725909,14.23019655,-0.508822983,-0.76647,-0.369682622,28627.57849,75.73177031,98.73515123,13754,15.63636364,74.54545455,9.454545455,1.02895,13367.02464,630100,45265.04882,2463.676563,0.4375971,69.84150065,6.02006689,10.70961175,7.975861568
E05000092,Kensal Green,Brent,Outer,0.202732821,9.201816676,2.463859149,2.906096694,0,14.57177252,13.59053732,12.45740932,12.83553883,-0.322726863,-0.292476038,-0.195560905,32896.21563,85.08722817,91.26744817,15010,20.26578073,70.09966777,9.634551495,1.12008,13400.82851,500000,34486.588,3205.128205,0.592116114,47.3817455,7.348434377,14.64357095,25.10992672
E05000156,Kenley,Croydon,Outer,0.078306903,1.365867003,0,1.359087869,0,2.724954872,24.88836878,21.71436293,25.03471325,-0.328339724,-0.731114637,-0.230103458,3044.13876,62.18360445,95.22045021,15340,20.45454545,63.63636364,15.58441558,6.45593,2376.110026,340000,56898.54289,1214.542289,1.333276654,74.91525424,4.928292047,9.719687093,6.805736636
E05000120,Kelsey and Eden Park,Bromley,Outer,0.067733022,3.918421299,0,1.420264265,0.344503077,5.683188641,24.87338217,22.56562398,23.85657461,-0.798735481,-0.981737383,-0.783787052,11581.52514,63.87155168,133.2719013,16174,19.50464396,62.22910217,18.26625387,5.19895,3111.012801,421599,56735.19997,1544.734995,1.258382952,82.57697539,4.327933721,4.995672066,5.335724001
E05000376,Junction,Islington,Inner,0.157854119,14.91678967,7.070105353,2.361687567,0,24.34858259,14.21377363,12.9205932,13.11036869,-1.057024214,-1.37063805,-1.21024293,115917.7246,71.19230866,136.3864163,12532,15.07936508,74.20634921,10.31746032,1.0275,12196.59367,452000,47142.05317,2293.917275,0.417389764,66.62144909,6.854452601,8.17108203,11.15544207
E05000203,Jubilee,Enfield,Outer,0.196595703,2.915707647,0,0.137850655,0,3.053558302,20.07870263,17.96732307,19.29974852,-1.261402191,-2.167858019,-1.252892391,10885.70032,76.85055291,48.17167124,14561,24.06779661,64.40677966,11.86440678,3.92833,3706.664155,250000,29582.66896,1313.280707,0.965743167,48.37579837,5.507863471,11.63381636,25.84987295
E05000362,Isleworth,Hounslow,Outer,0.137606984,4.572909659,0,0.226512992,0,4.799422651,18.8163403,16.26379401,18.70776236,-0.794450746,-0.915192915,-0.726251372,11522.43689,70.48216272,87.34649974,12139,21.63265306,67.75510204,10.20408163,1.96653,6172.801839,301000,36945.5036,2286.260571,0.918863683,64.33808386,4.745036659,16.42639427,9.926682593
E05009324,Island Gardens,Tower Hamlets,Inner,0.137141675,5.994801414,3.79506261,0.028411738,0,9.818275762,22.05301987,21.080989,21.84879465,-0.964134745,-1.3036911,-0.797271539,15537.7741,69.82029585,55.0867581,14900,14.60233041,81.04814333,4.349526261,1.06478,13993.501,365000,43533.12159,2905.400347,0.487092374,47.58944943,4.067714934,32.23692775,5.510975404
E05000333,Ickenham,Hillingdon,Outer,0.041822129,1.249730094,1.429018167,0.021589877,0,2.700338138,23.06771084,18.74147894,25.41203103,-1.221367399,-0.333074133,0.658450675,2501.70408,31.20930142,377.3030219,10682,17.75700935,61.68224299,20.56074766,6.20442,1721.675838,521000,66544.67371,1023.463918,1.613722999,76.06253511,2.789739749,14.99719154,1.563377645
E05000315,Hylands,Havering,Outer,0.050317206,3.906780565,0.034481939,0.045282002,0,3.986544506,23.46840255,21.3145967,22.28906134,0.464667875,-0.103762355,0.379753634,9112.657679,62.49329797,40.20285244,13105,16.47509579,65.51724138,18.00766284,2.89774,4522.48994,275000,45264.62909,2405.667865,1.396993988,89.25600916,1.671117894,4.357115605,2.975963373
E05000636,Hyde Park,Westminster,Inner,0.156754182,23.31571328,20.16266283,9.918261014,0,53.39663712,14.6103125,14.2776568,13.63477943,-0.380324739,-0.48650776,-0.45157961,161414.1634,85.21495784,96.22371958,13021,12.69230769,77.30769231,10,0.95514,13632.55648,850000,65952.64348,3021.54658,0.458459095,52.90684279,4.838338069,16.01259504,4.170186622
E05009378,Hoxton West,Hackney,Inner,0.429227874,14.92566422,4.333817896,6.293317331,0,25.55279945,14.97578322,14.1375144,14.45605184,-0.65205792,-0.696624789,-0.57534588,44241.40451,73.18719327,139.2737742,13300,16.79778555,76.20192308,7.000291375,0.64802,20524.0579,482000,29104.8505,2687.549445,0.307487816,51.08289382,6.566183347,11.51597865,20.77404559
E05009377,Hoxton East & Shoreditch,Hackney,Inner,0.257362806,19.2413345,5.921137451,13.8863675,0,39.04883945,12.24793496,11.52359029,11.86124123,0.038711292,0.063659433,0.269825258,97329.62818,97.68392975,140.6644034,12400,16.84231596,76.42537341,6.732310629,1.02355,12114.69884,517500,32563.33445,1807.947048,0.355142051,53.01891606,6.22855179,10.1654165,20.03285334
E05000361,Hounslow West,Hounslow,Outer,0.279125914,10.10662877,2.738549208,0.05032375,0,12.89550173,17.06034641,16.61101235,16.20354026,-0.812585012,-0.961121687,-0.811498838,84937.89764,79.29996338,62.00964969,13329,18.14814815,71.48148148,10.74074074,1.62018,8226.863682,270000,34081.04823,2310.85435,0.94904943,22.86743192,2.7233851,61.29492085,4.644009303
E05000360,Hounslow South,Hounslow,Outer,0.092273773,3.929513595,0,1.161552472,0,5.091066068,21.15061731,20.12838496,20.91005491,-0.789138315,-0.732585084,-0.572302751,3633.302858,68.78996008,24.98763133,11626,18.6440678,67.79661017,13.13559322,1.79011,6494.572959,375000,48610.10815,2827.200563,1.28321501,53.87063478,4.137278514,33.12403234,4.059865818
E05000359,Hounslow Heath,Hounslow,Outer,0.186568735,5.461487426,0.153048652,0.519350616,0,6.133886694,17.50914883,17.07835045,16.55063181,-0.118607444,0.022023107,-0.357643374,47303.85295,74.40565603,183.867091,15093,23.60655738,68.19672131,8.196721311,2.78178,5425.662705,249950,34251.82013,1619.826154,0.916785351,26.73424766,3.564566355,56.39037965,6.903862718
E05000358,Hounslow Central,Hounslow,Outer,0.224776298,15.77655303,3.26169541,0.937905709,0,19.97615415,15.51637487,14.88170394,14.56948636,-0.409514176,-0.508139904,-0.527423725,195900.8463,78.87758636,148.5336032,15826,19.31464174,71.33956386,9.345794393,1.73393,9127.242738,249950,37848.0874,2299.400783,0.740527489,28.11196765,2.969796537,56.43245293,4.739037028
E05000273,Hornsey,Haringey,Outer,0.084913403,6.917660908,0.345426297,2.955565507,0,10.21865271,17.62513923,17.14147527,17.30891618,-1.425287145,-1.049524798,-1.421876348,13915.29155,72.46009329,73.13882933,12913,17.82945736,73.64341085,8.527131783,1.0539,12252.58563,419000,44293.72401,3220.419395,0.598272519,67.68372957,6.791605359,6.81483776,12.91721521
E05009376,Homerton,Hackney,Inner,0.206123128,20.05720273,0,4.719533994,0,24.77673672,12.36373294,11.98728373,11.12517044,-0.650748518,-0.630645486,-0.95298178,116638.9383,74.87145173,95.141572,12500,22.37985339,70.29887264,7.321273969,0.80508,15526.40731,398000,29576.75477,2310.930325,0.363940547,44.67425054,7.731249203,10.10561022,30.13661102
E05000375,Holloway,Islington,Inner,0.24440461,13.72718231,9.285033018,1.738116075,0,24.7503314,16.56941153,15.74134448,15.74588889,-0.368294722,-0.462631557,-0.392597443,68698.59617,77.1651035,92.64365029,15620,14.92063492,76.82539683,7.936507937,1.00874,15484.66404,405000,42289.81659,2380.197078,0.361705333,61.28040973,6.638924456,10.7106274,13.27784891
E05009397,Holland,Kensington and Chelsea,Inner,0.218254468,11.62553942,8.713996404,3.650632882,0,23.9901687,15.01524413,14.47818513,13.8542696,0.250665206,-0.0392849,-0.156375363,34852.97018,75.81090921,124.9207755,8800,17.41568886,72.19024349,10.39406765,0.98278,8954.191172,1310000,65834.45936,2920.754718,0.718920014,67.42792005,5.639585236,11.36246014,3.94284074
E05000138,Holborn and Covent Garden,Camden,Inner,0.295699466,32.32438273,25.65609526,5.586407239,0,63.56688523,10.12442724,9.719495726,8.362559762,-0.68879241,-0.85271015,-0.8745433,292335.4998,65.91915871,190.6792776,13511,12.96296296,77.40740741,10,1.19493,11306.93848,685000,42905.81377,1536.491677,0.300294406,58.01939161,5.521426985,22.15972171,7.327362889
E05000601,Hoe Street,Waltham Forest,Outer,0.125598336,14.65325407,1.876921336,2.667405248,0,19.19758065,14.79474434,14.44496331,13.74072033,-0.965201405,-0.907075213,-0.87361845,40007.91871,82.49122941,84.81091499,14325,21.875,69.79166667,8.680555556,1.10006,13022.01698,360000,35227.94834,2721.669727,0.552704449,48.64223386,6.359511344,22.18499127,15.84642234
E05000180,Hobbayne,Ealing,Outer,0.142933711,6.458197857,0,1.341116878,0,7.799314735,19.26857393,18.21874745,18.56411851,-0.793932245,-0.986009922,-1.027114481,22433.79802,65.65371755,112.5125813,14248,22.29965157,65.85365854,11.8466899,2.20937,6448.897197,386250,39394.5864,2176.185972,0.909400416,62.21925884,5.853453116,15.06878158,11.71392476
E05000462,Hillside,Merton,Outer,0.102512,9.008718643,2.954078745,9.10819574,1.605410131,22.67640326,17.70410459,15.63848038,17.3422188,-0.681422554,-0.21856996,-0.529130527,32163.73192,68.5951515,175.7642859,9174,14.59459459,71.89189189,14.05405405,1.18898,7715.857289,563750,76006.13867,2871.368736,0.803105152,76.57510355,3.869631567,13.9851755,1.689557445
E05000374,Hillrise,Islington,Inner,0.357265331,10.85618449,2.857924742,1.631271868,0,15.34538109,17.70158218,15.69600119,17.26667037,-1.198207166,-2.027101015,-1.30149603,16582.61902,71.97529155,44.31866837,12102,19.00826446,71.48760331,9.504132231,0.82471,14674.24913,447500,46548.1693,3125.947303,0.508581574,64.57610312,7.370682532,7.23847298,14.93141629
E05000332,Hillingdon East,Hillingdon,Outer,0.161682636,1.963292201,0.459983347,0,0,2.423275548,19.40285833,18.0470947,19.13535125,-1.623379585,-1.744176735,-1.635371762,10800.28063,62.30965578,42.54318493,13442,22.76119403,65.29850746,11.94029851,3.59812,3735.839827,311000,37728.68218,1649.194579,1.305323361,62.95938104,4.523136438,20.48058325,5.646481178
E05000202,Highlands,Enfield,Outer,0.06000575,3.196828984,0.216821383,0.810788147,0,4.224438514,23.32885647,21.7056103,22.59023049,-1.500075445,-1.694250606,-1.450332166,10936.6718,57.15187371,100.0851567,13367,16.66666667,64.44444444,19.25925926,5.08803,2627.146459,375000,56236.64605,1354.748301,1.248505705,77.1078028,3.650781776,8.917483355,4.743023865
E05000137,Highgate,Camden,Inner,0.147954829,4.423040484,0.846575034,1.080691935,0,6.350307454,16.23691681,14.56123004,15.63308584,-0.313585205,-0.704066223,-0.414578674,13384.2018,65.45533197,188.8845518,11085,17.04035874,66.8161435,16.14349776,3.23926,3422.077882,650000,60004.07331,1023.690596,0.692564745,78.89039242,6.233649075,5.629228687,5.466847091
E05000272,Highgate,Haringey,Outer,0.116528435,5.660945801,2.94353937,0,0,8.60448517,19.05903718,16.50729275,17.54426784,-0.386825467,-0.573852867,-1.117819454,20445.13567,78.77017072,226.0117729,11911,15.18987342,72.99578059,12.23628692,2.49482,4774.292334,732500,72932.70897,1697.116425,0.805708849,79.23767946,5.373184451,6.128788515,4.416085971
E05000373,Highbury West,Islington,Inner,0.094354234,10.83713564,11.32016084,7.798007003,0,29.95530348,14.1939369,13.54670467,13.47489445,-0.782032615,-0.970789735,-0.609033652,90642.36338,85.87654526,124.3153996,15762,15.50632911,77.84810127,6.64556962,1.08254,14560.20101,500000,58932.34982,2798.049033,0.434265233,64.7189443,6.217485091,8.875777186,12.59992387
E05000372,Highbury East,Islington,Inner,0.204126901,10.55102094,4.584614844,8.027937396,0,23.16357318,17.26930243,16.50134737,16.56197055,-0.587969866,-0.541739374,-0.545983248,52385.36019,72.95963948,90.95460706,11901,17.57322176,72.38493724,10.041841,1.00809,11805.49356,667500,70418.59251,2664.444643,0.51259542,74.79203428,5.570960423,5.45332325,9.49500042
E05000600,Higham Hill,Waltham Forest,Outer,0.321426215,3.792391284,0.439719579,0.754144798,0,4.986255661,19.68995742,18.43406408,19.25760733,-0.168592215,-0.308600758,-0.17747444,9497.799671,74.04284185,48.35381145,13759,24.18772563,67.8700361,7.942238267,3.22124,4271.336504,325000,31709.91047,1083.433709,0.717516447,46.13707392,5.327422051,19.10022531,21.28061632
E05000599,High Street,Waltham Forest,Outer,0.067009846,4.795667264,1.238880706,2.341790012,0,8.376337981,14.66872081,14.76305134,13.21383744,-0.890813351,-0.564148728,-0.831325088,194215.1184,84.42004878,511.0550257,14543,20.81911263,71.33105802,7.849829352,3.05893,4754.276822,333000,35767.77072,1054.617137,0.580947236,47.85807605,4.538265832,24.68541566,14.38492746
E05000056,High Barnet,Barnet,Outer,0.07728058,2.510049704,0.146563746,0.134357359,0,2.790970809,21.30006021,19.38732748,21.88946633,-0.740195946,-0.894957427,0.068881865,74448.04391,62.63671104,114.8961013,15855,18.32797428,64.30868167,17.36334405,8.30666,1908.709397,419422.5,54467.0632,950.8033313,1.208384333,78.89624724,3.885209713,8.502049827,3.033743299
E05000357,Heston West,Hounslow,Outer,0.173415019,3.848568925,0.027257244,0,0,3.875826169,18.7157715,17.45683854,18.27323752,-0.328467853,-0.143544092,-0.56370061,14203.18242,76.72462595,71.88698589,12674,22.56809339,66.53696498,10.50583658,3.82657,3312.104574,280000,30267.56655,1136.526968,1.082918327,23.40224081,2.706327915,57.89016885,9.3971911
E05000356,Heston East,Hounslow,Outer,0.151463907,4.35032345,1.057529973,0,0,5.407853423,21.16044086,20.29473976,20.70604563,-0.633808866,-0.532669029,-0.912777363,9904.564103,72.44553862,88.01114289,12611,19.921875,69.140625,10.9375,2.05913,6124.431192,248000,36429.44891,2323.311301,1.194805195,22.06803584,3.36214416,59.01990326,6.668781223
E05000355,Heston Central,Hounslow,Outer,0.120040234,6.274764891,1.363050846,0,0,7.637815737,17.51150488,16.35694009,17.45792478,-0.752694544,-0.6338316,-0.586934053,31753.27038,95.95314714,118.9546193,12572,20.39215686,68.23529412,10.98039216,1.68478,7462.101877,348000,35637.7337,2656.726694,1.148870637,22.90009545,2.879414572,62.2017181,5.050906777
E05000423,Herne Hill,Lambeth,Inner,0.176502826,10.54216964,0.130144516,5.422629004,0,16.09494316,17.72931785,16.89816504,17.45606365,-0.61894569,-0.628304313,-0.618576687,76097.19228,69.16697745,88.95540976,15406,18.50649351,74.02597403,7.467532468,2.03038,7587.742196,432500,49560.23056,1672.593308,0.521819299,59.25613397,7.9189926,5.523821888,22.58211087
E05000055,Hendon,Barnet,Outer,0.163151584,5.45175342,0.883602136,0,0,6.335355556,17.92361631,15.57969328,17.82415562,-0.191034944,0.040236571,-0.047658084,52997.90406,62.20992023,137.0318134,18949,21.02425876,66.84636119,12.12938005,2.83871,6675.215151,350000,40782.97209,2392.988364,0.975305097,62.05076785,4.20074938,17.1829648,6.871074991
E05000314,Heaton,Havering,Outer,0.160721997,3.4484619,0,0,0,3.4484619,23.00131997,21.07216007,22.42102861,-1.085230317,-1.314461167,-0.820030129,26712.96905,70.29755439,33.08638727,12914,21.78988327,60.70038911,17.12062257,3.41564,3780.843414,217000,28178.14026,1488.154489,0.959237592,81.49295338,2.586340406,3.13613133,9.509059935
E05000331,Heathrow Villages,Hillingdon,Outer,0.125941338,3.093547214,0.633260131,0.560526958,0,4.287334304,24.88085006,24.18641006,25.05554574,-0.2262088,-0.094434944,-0.197050576,108275.4964,79.25237039,130.4117342,12818,21.40077821,68.87159533,9.727626459,23.52117,544.9558844,209000,32396.31244,199.012209,1.051910112,47.54251833,4.610703698,31.51037603,7.489467936
E05000155,Heathfield,Croydon,Outer,0.13958447,3.56058446,0,0,0.862146294,4.422730753,27.0164593,25.0561949,27.20842025,-1.52745204,-1.053349637,-1.194572582,29788.12433,48.95531928,97.56749127,13474,18.51851852,64.07407407,17.40740741,8.71342,1546.350342,260000,45302.34788,791.4228856,1.265785609,73.9275642,4.2229479,9.57399436,9.373608431
E05000523,Heathfield,Richmond upon Thames,Outer,0.064978547,3.207122707,0,0.767240404,0,3.974363111,18.99302195,16.7621397,18.65133733,-1.085672072,-0.89544871,-1.048830655,4805.041768,67.85238344,53.65065481,10523,19.90521327,64.4549763,15.63981043,1.91058,5507.751573,380500,39370.78574,2514.943106,1.226391016,68.17447496,3.620640502,20.65950774,3.677658462
E05000034,Heath,Barking and Dagenham,Outer,0.157441914,5.814211232,0,0,0,5.814211232,24.25052543,22.55780005,23.46038233,1.611803223,1.641062505,1.803389675,33103.31429,68.77212604,71.23930638,11003,25.57077626,62.55707763,11.87214612,2.00128,5497.981292,215000,29969.73426,1594.479533,0.73917072,66.38189585,3.308188676,6.461874034,21.12151231
E05000293,Headstone South,Harrow,Outer,0.046440866,5.796009862,2.7466304,0.083728626,0,8.626368888,23.26043575,21.97708755,22.83383214,-0.62109345,-0.580216322,-0.628368862,3227.772195,77.4763669,44.61389251,11436,20.43478261,66.95652174,12.60869565,1.46764,7792.101605,322500,40632.8577,2974.162601,1.084741551,42.31374607,5.465197622,38.06400839,8.412032179
E05000292,Headstone North,Harrow,Outer,0.015431754,3.359495869,1.410951672,0.672672909,0,5.44312045,21.15596728,18.82527852,20.12134398,-0.574619747,-0.703130179,-0.707694811,3787.060017,67.46009531,115.5782398,10305,17.39130435,65.2173913,17.39130435,3.29634,3126.194507,427500,56217.98449,1539.282962,1.421288515,46.40465793,3.677826298,40.45608928,5.240174672
E05000119,Hayes and Coney Hall,Bromley,Outer,0.051339886,2.390805015,0,0.391962101,0,2.782767116,25.92566123,23.95829131,25.17599639,-0.369220989,-0.251705574,-0.439774233,20298.00276,62.86084081,112.6313154,16188,18.82716049,62.03703704,19.13580247,10.82306,1495.695302,441250,59484.58211,815.111438,1.44386252,90.14702249,2.421546825,3.131949592,1.908821349
E05000136,Haverstock,Camden,Inner,0.125260451,9.937708719,6.640764561,2.642574371,0,19.22104765,16.95088289,15.9017155,16.12280504,0.183882571,0.454809586,0.075159024,23527.67585,93.59156007,86.25760456,12613,19.04761905,69.44444444,11.50793651,0.73177,17236.29009,547305,37517.34134,3050.138705,0.424819185,61.68239118,5.97003092,15.01625307,11.50400381
E05000313,Havering Park,Havering,Outer,0.102654848,1.370790867,0,0,0,1.370790867,26.15631541,25.66808845,25.12957713,0.860112597,0.871756308,0.143571614,5254.204881,62.07223326,50.45822042,13122,20.76923077,62.30769231,16.92307692,9.7833,1341.265217,250000,34175.46668,660.6155387,1.26452749,87.2123152,2.217649749,3.848498704,5.433622923
E05000598,Hatch Lane,Waltham Forest,Outer,0.029999475,3.944245766,0,0.530884097,0,4.475129863,24.18244795,21.82112958,23.91093425,-1.400982492,-2.125024712,-1.398450252,6546.702666,57.81392627,99.68914423,11301,19.82378855,63.87665198,16.29955947,2.41621,4677.159684,286500,43217.79928,2049.490731,1.095817659,76.09061145,4.468631095,6.548093089,8.477125918
E05000291,Hatch End,Harrow,Outer,0.084419198,2.806939818,0,1.119932321,0,3.926872138,23.93632714,21.84455806,23.23666794,0.040067015,-0.358365967,-0.234964333,10290.57208,54.29997422,128.0605902,10849,18.34862385,61.46788991,20.18348624,3.27866,3308.973788,500000,54708.54195,1754.375263,1.440881764,55.83924786,3.613236243,32.62051802,4.41515347
E05000201,Haselbury,Enfield,Outer,0.203919634,6.248458926,0,1.160276704,0,7.40873563,18.88390454,16.28407386,19.60939252,-0.528555911,-0.634501933,-0.445756812,27662.40049,60.74966851,106.2924114,16454,24.5508982,65.56886228,9.880239521,1.79602,9161.367913,260000,28368.88959,2747.74223,0.848959229,45.14403792,5.883067947,13.57724565,26.83845873
E05000290,Harrow Weald,Harrow,Outer,0.120914007,3.542833315,0,0.098332634,0,3.641165949,24.87256206,22.51468125,23.8322061,-0.150070055,-0.124852377,-0.229406067,36311.2323,61.0158789,120.9753656,11588,18.88412017,63.09012876,17.59656652,4.58973,2524.767252,384000,37816.98414,1141.679358,1.259615385,50.74214705,4.452882292,30.61788057,9.095616155
E05000635,Harrow Road,Westminster,Inner,0.265804566,15.75206032,4.793014617,0.844824329,0,21.38989926,14.0319781,13.25503343,12.95829346,0.563469196,0.488787991,0.450199403,51079.31795,86.91631426,83.97091509,12196,18.93004115,72.83950617,8.641975309,0.49579,24599.12463,499950,44860.44898,4481.736219,0.408831647,50.32797639,6.994096425,12.2417186,16.29222696
E05000289,Harrow on the Hill,Harrow,Outer,0.108154369,5.403483423,2.030496931,0.337395951,0,7.771376304,19.2905604,17.65936958,19.01891108,-0.697795831,-0.63401173,-0.504555771,23242.06377,69.39065058,100.9822543,12617,20.86614173,66.92913386,12.20472441,3.57209,3532.105854,343000,43030.34059,1350.469893,1.048923679,46.07275898,5.120076088,34.44558928,8.234921138
E05000271,Harringay,Haringey,Outer,0.234817411,10.55564945,6.963210454,6.178608785,0,23.69746869,15.77887965,15.28058337,14.96951694,-0.864534064,-1.121595301,-0.599430551,82230.00417,89.73759607,113.8572502,13754,15.32846715,77.00729927,7.664233577,1.56609,8782.3816,430000,36411.62242,1605.910261,0.459696582,63.22524357,6.165479133,11.13857787,11.40031991
E05000312,Harold Wood,Havering,Outer,0.055137683,1.667810512,0,0.781460423,0,2.449270935,22.72620573,19.99817132,23.80501204,-1.219848786,-1.51470348,-0.597193147,16557.23188,54.04203884,164.251699,13217,17.87072243,63.878327,18.25095057,7.58973,1741.432172,250000,37784.22634,846.2751639,1.169732289,86.07853522,1.656956949,3.843534841,3.684648559
E05000091,Harlesden,Brent,Outer,0.258942225,9.254933365,1.656022314,1.542162617,0,12.4531183,14.37313523,14.09353667,13.45393334,-0.786660033,-0.65175215,-0.450624239,56909.11141,91.7308931,73.86108194,17321,26.80115274,64.84149856,8.645533141,1.1137,15552.6623,305500,26111.68853,2842.776331,0.475804028,32.73483055,7.176260031,14.27169332,39.60510363
E05000330,Harefield,Hillingdon,Outer,0.055604872,0.774613059,0.016923569,0.007763481,0,0.799300109,27.98847767,26.29370093,27.97008846,-0.700932079,-1.12976745,-0.59919637,1918.153599,61.78768376,103.8974103,7659,19.73684211,63.15789474,17.76315789,15.22704,502.9867919,310000,39974.53719,275.29973,1.393617021,84.55411934,2.154328241,6.476041259,2.25878052
E05000354,Hanworth Park,Hounslow,Outer,0.142228234,4.291426882,0,0.934778441,0,5.226205323,20.99223043,19.51411101,20.7217788,-0.382607163,-0.219353284,-0.404788375,22735.71619,73.31036034,123.1211685,11926,20.74688797,66.80497925,12.03319502,3.66126,3257.348563,250000,36440.25151,1399.518199,1.142474916,66.16635922,4.100285091,18.19553916,5.190340433
E05000353,Hanworth,Hounslow,Outer,0.14981056,3.697901428,0,0,0,3.697901428,22.45196934,20.60774295,22.57284219,-0.057940887,0.079341019,0.042517957,9828.452222,76.31594505,46.85833127,12371,23.6,64.8,11.2,3.23258,3826.97412,250000,31961.50477,1458.587258,1.013760482,66.40530272,4.591383073,16.40934443,8.212755638
E05000179,Hanger Hill,Ealing,Outer,0.096903626,5.306011095,5.217488867,0.430758877,0,10.95425884,17.78911543,15.70581207,16.48530147,-0.440501794,-0.849913833,-0.522858894,16931.15219,74.51974688,116.4910804,15677,18.98734177,67.40506329,13.60759494,3.27724,4783.598394,519000,63248.89615,1917.467137,1.025122349,56.49039995,4.516170186,23.42284876,4.854245072
E05000522,Hampton Wick,Richmond upon Thames,Outer,0.070082091,4.1017662,0,1.564569233,0,5.666335433,22.17681385,19.98859564,21.76485757,-0.576536592,-0.855406225,-0.464323684,7410.323233,65.77074387,138.4675635,10448,20.47619048,65.23809524,13.80952381,2.74108,3811.636289,455000,53293.59202,1711.369241,1.052974186,86.65773354,3.321209801,4.929173047,1.531393568
E05000521,Hampton North,Richmond upon Thames,Outer,0.089860108,4.203904611,0,0.010260496,0,4.214165107,22.98553422,20.98212436,22.5378358,-0.150027553,-0.245832535,0.092022537,5048.886809,69.68314856,120.6696284,9542,19.27083333,64.0625,16.66666667,1.9498,4893.835265,335000,42507.52213,2448.456252,1.168379834,82.35170824,3.552714316,8.866065814,2.263676378
E05000520,Hampton,Richmond upon Thames,Outer,0.084579999,2.579072674,0,0.628029463,0,3.207102138,23.3359046,20.55820735,23.60817742,-0.203927536,-0.721900095,0.226021595,7509.941612,77.37786541,98.65621239,10144,19.60784314,63.23529412,17.15686275,6.87724,1475.010324,599950,52237.9549,756.5535011,1.246526114,87.30283912,2.967271293,6.240141956,1.025236593
E05000135,Hampstead Town,Camden,Inner,0.11895039,4.195966931,2.799096063,1.275769832,0,8.270832825,15.361221,12.20172312,14.63986882,-0.976442036,-1.314882244,-1.020877976,22355.15544,68.27637583,126.9159674,11318,17.18061674,66.07929515,16.74008811,2.44939,4620.742307,1190000,93168.32097,1574.269512,0.741538462,79.68722389,5.522177063,9.233080049,2.78317724
E05000256,Hammersmith Broadway,Hammersmith and Fulham,Inner,0.122279099,18.71132543,16.59719838,0,0,35.30852382,12.4338616,11.41132558,11.22886106,0.453525181,-0.263393766,0.098894319,180903.7377,75.46533632,136.8921934,12111,15.3526971,73.85892116,10.37344398,1.04819,11554.20296,741250,44969.56571,2380.293649,0.478152549,65.09784493,6.1101478,8.719346049,13.14507473
E05000519,"Ham, Petersham and Richmond Riverside",Richmond upon Thames,Outer,0.141750856,1.649026109,0,0.037782948,0,1.686809057,23.23689157,21.41003359,22.75652363,-0.709684533,-0.701384579,-0.753708651,5873.926569,72.72859118,106.1064361,10500,18.95734597,63.507109,17.53554502,9.25117,1134.991574,500000,49015.93041,486.9654325,1.012359551,82.64761905,3.742857143,7.238095238,2.076190476
E05000597,Hale End and Highams Park,Waltham Forest,Outer,0.063128735,3.662846749,0,1.070918638,0,4.733765387,19.80430186,18.24713395,19.38882643,-1.667012639,-1.997230074,-1.935229257,8013.471891,64.46271922,66.50197494,11827,21.33891213,66.52719665,12.13389121,2.34689,5039.435167,288747.5,49196.97951,1995.832783,1.1197705,64.24283419,5.605817198,11.4991122,12.06561258
E05000054,Hale,Barnet,Outer,0.109934292,3.208031449,0.021087104,0.38647002,0,3.615588574,22.64222061,20.09856168,22.70688493,0.075975918,0.405183721,-0.30281609,17777.89017,63.17848048,45.14712058,17867,22.79202279,63.24786325,13.96011396,5.42315,3294.579718,397250,41175.58441,1413.200815,1.23912692,57.92242682,4.410365478,21.0443835,10.51659484
E05000506,Hainault,Redbridge,Outer,0.114097195,2.204132963,0.347780469,0,0,2.551913432,24.1811871,22.99474948,23.33342998,-0.942252706,-0.800478801,-1.086152937,12466.00276,57.96291247,64.00589462,13327,22.96296296,62.59259259,14.44444444,5.65287,2357.563503,249999,32957.53622,915.994884,0.97993944,68.22240564,5.087416523,13.35634426,9.124334059
